rollno,study_hrs,health,tuition,source_fees,drop_year,campus_feedback,travel_time,family_type,annual_income,father_edu,mother_edu,father_occup,mother_occup,challenges_family,caste,mother_tongue,backlogs,ssc,hsc,medium,gender,course_id,backlog,attendance,test
14DCO53,2,3,0,0,0,4,1,1,1,2,1,0,0,0,0,1,4,1,1,0,0,3,0,2,6
14DCO58,2,0,0,1,0,3,1,0,0,3,2,3,0,0,0,1,5,1,1,0,0,3,0,2,6
12CO10,2,2,0,1,1,4,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,3,0,1,7
13CO16,2,3,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,3,0,1,8
13CO29,2,0,0,0,0,4,1,0,5,4,4,0,0,0,0,1,0,0,0,0,0,3,0,1,8
13CO18,3,0,0,0,0,4,0,1,2,1,1,0,0,0,0,0,1,0,1,1,0,3,0,1,9
13CO23,2,3,0,0,0,2,1,0,1,1,1,3,0,0,0,1,2,1,1,0,0,3,0,1,6
13CO04,5,2,0,0,0,4,3,0,0,1,1,1,0,0,1,2,3,1,1,0,1,3,0,1,7
13CO07,0,3,1,0,0,5,3,0,0,1,1,1,0,2,0,1,5,0,2,1,1,3,0,1,6
14DCO65,2,2,0,1,0,3,2,0,0,2,2,3,0,2,0,0,5,0,1,1,1,3,0,1,8
13CO12,0,3,0,1,0,4,2,1,0,1,1,0,0,0,0,1,0,0,2,1,1,3,0,0,8
13CO13,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,3,0,0,7
13CO24,2,3,0,0,0,3,3,1,1,1,1,1,0,0,0,1,0,0,2,1,0,3,0,0,7
13CO30,1,3,0,0,0,4,2,0,0,1,1,1,0,0,0,1,0,0,2,1,0,3,0,0,7
13CO22,2,3,1,0,0,4,1,0,4,1,1,0,0,0,0,2,0,0,2,1,0,3,0,0,9
13CO28,3,2,0,0,0,3,0,0,2,4,1,0,0,0,0,1,0,0,1,1,0,3,0,0,6
13CO14,1,2,0,2,0,3,2,0,1,3,1,1,0,1,0,1,0,0,0,0,1,3,0,0,10
13CO78,3,3,0,0,1,3,1,0,0,2,3,3,0,0,0,1,0,1,2,0,0,3,0,0,7
13CO57,1,2,0,0,0,3,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,3,0,0,6
13CO38,1,2,0,0,0,4,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,7
13CO54,4,0,0,0,0,3,0,0,0,4,2,3,0,0,0,1,0,0,1,0,0,3,0,0,6
13CO25,2,3,0,0,0,4,2,1,1,3,1,1,0,0,0,1,0,0,1,0,0,3,0,0,10
14DCO56,1,0,0,0,0,4,2,0,2,4,2,1,0,0,0,1,0,0,1,0,0,3,0,0,6
13CO21,4,3,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,3,0,0,10
14DCO66,1,1,0,3,0,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,6
14DCO63,2,3,0,0,0,4,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,3,0,0,8
13CO52,2,3,0,0,0,4,1,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,8
13CO34,1,0,0,0,0,4,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,7
13CO55,2,3,0,3,0,4,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,3,0,0,10
13CO56,2,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3,0,0,9
13CO06,3,3,0,0,0,3,2,0,1,2,3,1,0,0,0,1,2,0,2,0,1,3,0,0,10
14DCO52,0,3,0,1,0,4,2,0,0,1,1,0,0,0,0,0,2,0,1,0,1,3,0,0,7
11CO54,1,2,0,0,1,2,2,1,1,2,1,0,0,0,0,1,0,1,2,0,0,2,1,3,6
12CO19,2,0,0,0,1,4,0,0,1,5,3,3,0,0,0,1,1,1,2,0,0,2,1,3,0
11CO37,1,0,0,0,1,1,2,1,2,3,1,1,0,0,1,1,2,1,2,1,0,2,1,3,8
13CO32,1,0,0,0,0,3,1,1,1,2,1,0,0,0,0,1,2,1,2,0,0,2,1,3,5
12CO84,2,1,1,0,1,2,0,1,1,3,1,1,0,0,3,1,2,2,1,0,0,2,1,3,8
12CO50,1,2,0,2,1,4,3,0,0,1,2,1,2,0,0,1,3,2,2,0,0,2,1,3,4
12CO51,1,3,0,0,1,3,2,0,4,3,3,0,1,0,0,1,3,0,1,0,0,2,1,3,8
14DCO61,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,2,1,3,5
13CO19,1,2,0,0,0,2,2,0,0,1,1,0,0,0,0,3,4,0,1,0,0,2,1,3,4
12CO42,1,2,0,0,0,2,3,0,0,1,1,1,0,1,0,1,0,0,2,0,0,2,1,1,6
12CO41,2,0,0,0,1,1,0,1,2,2,1,1,0,0,0,1,4,0,1,1,0,2,1,1,5
12CO33,1,3,0,0,1,3,3,0,1,1,1,0,0,0,0,3,5,0,2,0,0,2,1,1,0
12CO34,1,0,0,0,0,5,3,0,1,3,3,1,0,0,0,1,5,2,1,0,0,2,1,1,0
11CO18,2,0,0,0,1,4,1,0,5,3,2,0,0,0,0,0,5,1,1,0,0,2,1,1,4
12CO35,2,3,0,0,1,4,2,1,1,2,1,0,0,0,0,1,4,0,2,0,0,2,1,0,6
14DCO69,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,5,0,1,1,0,2,1,0,5
12CO06,1,2,0,0,1,3,0,0,4,3,1,2,0,0,2,0,5,0,2,0,1,2,1,0,4
13CO44,2,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,2,0,2,0,0,2,1,2,5
13CO11,0,1,0,0,0,3,1,0,1,3,3,0,1,0,0,1,0,0,1,0,1,2,0,3,6
13CO78,3,3,0,0,1,3,1,0,0,2,3,3,0,0,0,1,0,1,2,0,0,2,0,3,9
12CO25,2,3,0,0,1,2,1,0,1,1,4,0,0,0,0,1,0,1,1,0,0,2,0,3,5
12CO18,1,3,0,0,1,4,1,1,0,1,0,1,0,0,0,1,4,2,2,1,0,2,0,3,6
13CO12,0,3,0,1,0,4,2,1,0,1,1,0,0,0,0,1,0,0,2,1,1,2,0,2,6
12CO10,2,2,0,1,1,4,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,2,0,2,6
13CO30,1,3,0,0,0,4,2,0,0,1,1,1,0,0,0,1,0,0,2,1,0,2,0,2,5
13CO53,1,2,0,0,0,3,3,0,5,1,1,0,0,0,0,2,0,0,1,1,0,2,0,2,7
12CO04,4,0,1,0,1,4,2,0,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,2,8
13CO09,4,3,0,1,0,5,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,2,0,2,10
13CO14,1,2,0,2,0,3,2,0,1,3,1,1,0,1,0,1,0,0,0,0,1,2,0,2,10
13CO57,1,2,0,0,0,3,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,2,0,2,6
13CO49,2,0,1,1,0,4,1,1,1,3,3,0,0,0,0,1,0,0,1,0,0,2,0,2,6
13CO52,2,3,0,0,0,4,1,0,1,3,3,0,0,0,0,3,0,0,0,0,0,2,0,2,6
13CO29,2,0,0,0,0,4,1,0,5,4,4,0,0,0,0,1,0,0,0,0,0,2,0,2,4
13CO10,1,3,0,2,0,4,3,0,1,1,1,1,0,0,0,4,1,1,2,0,1,2,0,2,7
13CO60,2,3,0,0,0,2,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,2,0,2,4
13CO06,3,3,0,0,0,3,2,0,1,2,3,1,0,0,0,1,2,0,2,0,1,2,0,2,7
14DCO57,0,3,0,0,0,5,3,0,1,1,1,1,0,0,0,0,2,1,1,0,1,2,0,2,6
14DCO52,0,3,0,1,0,4,2,0,0,1,1,0,0,0,0,0,2,0,1,0,1,2,0,2,6
13CO04,5,2,0,0,0,4,3,0,0,1,1,1,0,0,1,2,3,1,1,0,1,2,0,2,6
14DCO53,2,3,0,0,0,4,1,1,1,2,1,0,0,0,0,1,4,1,1,0,0,2,0,2,7
13CO07,0,3,1,0,0,5,3,0,0,1,1,1,0,2,0,1,5,0,2,1,1,2,0,2,6
14DCO58,2,0,0,1,0,3,1,0,0,3,2,3,0,0,0,1,5,1,1,0,0,2,0,2,6
13CO22,2,3,1,0,0,4,1,0,4,1,1,0,0,0,0,2,0,0,2,1,0,2,0,1,7
13CO28,3,2,0,0,0,3,0,0,2,4,1,0,0,0,0,1,0,0,1,1,0,2,0,1,6
13CO16,2,3,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,2,0,1,8
13CO38,1,2,0,0,0,4,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,1,7
13CO25,2,3,0,0,0,4,2,1,1,3,1,1,0,0,0,1,0,0,1,0,0,2,0,1,8
14DCO56,1,0,0,0,0,4,2,0,2,4,2,1,0,0,0,1,0,0,1,0,0,2,0,1,6
14DCO66,1,1,0,3,0,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,7
11CO35,3,1,0,0,1,1,3,0,2,1,0,0,0,0,0,0,1,1,2,1,0,2,0,1,7
13CO55,2,3,0,3,0,4,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,2,0,1,7
13CO18,3,0,0,0,0,4,0,1,2,1,1,0,0,0,0,0,1,0,1,1,0,2,0,1,6
13CO56,2,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,0,1,6
14DCO65,2,2,0,1,0,3,2,0,0,2,2,3,0,2,0,0,5,0,1,1,1,2,0,1,10
13CO13,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,0,0,7
13CO24,2,3,0,0,0,3,3,1,1,1,1,1,0,0,0,1,0,0,2,1,0,2,0,0,6
13CO54,4,0,0,0,0,3,0,0,0,4,2,3,0,0,0,1,0,0,1,0,0,2,0,0,7
13CO21,4,3,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,0,0,7
14DCO63,2,3,0,0,0,4,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,2,0,0,7
13CO34,1,0,0,0,0,4,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,7
13CO23,2,3,0,0,0,2,1,0,1,1,1,3,0,0,0,1,2,1,1,0,0,2,0,0,5
12CO19,2,0,0,0,1,4,0,0,1,5,3,3,0,0,0,1,1,1,2,0,0,1,1,3,0
13CO32,1,0,0,0,0,3,1,1,1,2,1,0,0,0,0,1,2,1,2,0,0,1,1,1,7
13CO49,2,0,1,1,0,4,1,1,1,3,3,0,0,0,0,1,0,0,1,0,0,1,0,3,8
13CO10,1,3,0,2,0,4,3,0,1,1,1,1,0,0,0,4,1,1,2,0,1,1,0,3,6
12CO50,1,2,0,2,1,4,3,0,0,1,2,1,2,0,0,1,3,2,2,0,0,1,0,3,6
12CO51,1,3,0,0,1,3,2,0,4,3,3,0,1,0,0,1,3,0,1,0,0,1,0,3,6
12CO10,2,2,0,1,1,4,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,2,10
13CO11,0,1,0,0,0,3,1,0,1,3,3,0,1,0,0,1,0,0,1,0,1,1,0,2,7
13CO52,2,3,0,0,0,4,1,0,1,3,3,0,0,0,0,3,0,0,0,0,0,1,0,2,10
13CO29,2,0,0,0,0,4,1,0,5,4,4,0,0,0,0,1,0,0,0,0,0,1,0,2,7
14DCO61,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,1,0,2,8
12CO18,1,3,0,0,1,4,1,1,0,1,0,1,0,0,0,1,4,2,2,1,0,1,0,2,7
13CO19,1,2,0,0,0,2,2,0,0,1,1,0,0,0,0,3,4,0,1,0,0,1,0,2,7
13CO07,0,3,1,0,0,5,3,0,0,1,1,1,0,2,0,1,5,0,2,1,1,1,0,2,8
12CO06,1,2,0,0,1,3,0,0,4,3,1,2,0,0,2,0,5,0,2,0,1,1,0,2,5
14DCO58,2,0,0,1,0,3,1,0,0,3,2,3,0,0,0,1,5,1,1,0,0,1,0,2,7
13CO30,1,3,0,0,0,4,2,0,0,1,1,1,0,0,0,1,0,0,2,1,0,1,0,1,10
13CO22,2,3,1,0,0,4,1,0,4,1,1,0,0,0,0,2,0,0,2,1,0,1,0,1,10
13CO53,1,2,0,0,0,3,3,0,5,1,1,0,0,0,0,2,0,0,1,1,0,1,0,1,9
12CO04,4,0,1,0,1,4,2,0,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,1,8
13CO09,4,3,0,1,0,5,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,10
11CO54,1,2,0,0,1,2,2,1,1,2,1,0,0,0,0,1,0,1,2,0,0,1,0,1,8
13CO57,1,2,0,0,0,3,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,1,8
13CO16,2,3,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,0,1,9
12CO25,2,3,0,0,1,2,1,0,1,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1,6
13CO54,4,0,0,0,0,3,0,0,0,4,2,3,0,0,0,1,0,0,1,0,0,1,0,1,7
13CO25,2,3,0,0,0,4,2,1,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,1,10
14DCO66,1,1,0,3,0,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,7
13CO34,1,0,0,0,0,4,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,9
13CO18,3,0,0,0,0,4,0,1,2,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,9
13CO60,2,3,0,0,0,2,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,6
11CO37,1,0,0,0,1,1,2,1,2,3,1,1,0,0,1,1,2,1,2,1,0,1,0,1,8
13CO06,3,3,0,0,0,3,2,0,1,2,3,1,0,0,0,1,2,0,2,0,1,1,0,1,8
13CO44,2,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,1,10
13CO23,2,3,0,0,0,2,1,0,1,1,1,3,0,0,0,1,2,1,1,0,0,1,0,1,7
13CO04,5,2,0,0,0,4,3,0,0,1,1,1,0,0,1,2,3,1,1,0,1,1,0,1,7
14DCO65,2,2,0,1,0,3,2,0,0,2,2,3,0,2,0,0,5,0,1,1,1,1,0,1,10
12CO34,1,0,0,0,0,5,3,0,1,3,3,1,0,0,0,1,5,2,1,0,0,1,0,1,7
13CO12,0,3,0,1,0,4,2,1,0,1,1,0,0,0,0,1,0,0,2,1,1,1,0,0,10
13CO13,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,9
13CO24,2,3,0,0,0,3,3,1,1,1,1,1,0,0,0,1,0,0,2,1,0,1,0,0,9
13CO28,3,2,0,0,0,3,0,0,2,4,1,0,0,0,0,1,0,0,1,1,0,1,0,0,8
13CO14,1,2,0,2,0,3,2,0,1,3,1,1,0,1,0,1,0,0,0,0,1,1,0,0,10
13CO78,3,3,0,0,1,3,1,0,0,2,3,3,0,0,0,1,0,1,2,0,0,1,0,0,7
12CO42,1,2,0,0,0,2,3,0,0,1,1,1,0,1,0,1,0,0,2,0,0,1,0,0,7
13CO38,1,2,0,0,0,4,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,9
14DCO56,1,0,0,0,0,4,2,0,2,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,8
13CO21,4,3,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,10
14DCO63,2,3,0,0,0,4,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,9
11CO35,3,1,0,0,1,1,3,0,2,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,7
13CO55,2,3,0,3,0,4,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,9
13CO56,2,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,10
14DCO57,0,3,0,0,0,5,3,0,1,1,1,1,0,0,0,0,2,1,1,0,1,1,0,0,10
14DCO52,0,3,0,1,0,4,2,0,0,1,1,0,0,0,0,0,2,0,1,0,1,1,0,0,10
12CO84,2,1,1,0,1,2,0,1,1,3,1,1,0,0,3,1,2,2,1,0,0,1,0,0,6
12CO41,2,0,0,0,1,1,0,1,2,2,1,1,0,0,0,1,4,0,1,1,0,1,0,0,9
12CO35,2,3,0,0,1,4,2,1,1,2,1,0,0,0,0,1,4,0,2,0,0,1,0,0,8
14DCO53,2,3,0,0,0,4,1,1,1,2,1,0,0,0,0,1,4,1,1,0,0,1,0,0,8
14DCO69,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,5,0,1,1,0,1,0,0,6
12CO33,1,3,0,0,1,3,3,0,1,1,1,0,0,0,0,3,5,0,2,0,0,1,0,0,8
11CO18,2,0,0,0,1,4,1,0,5,3,2,0,0,0,0,0,5,1,1,0,0,1,0,0,8
12CO19,2,0,0,0,1,4,0,0,1,5,3,3,0,0,0,1,1,1,2,0,0,0,1,3,0
12CO84,2,1,1,0,1,2,0,1,1,3,1,1,0,0,3,1,2,2,1,0,0,0,1,3,5
13CO78,3,3,0,0,1,3,1,0,0,2,3,3,0,0,0,1,0,1,2,0,0,0,1,1,8
12CO42,1,2,0,0,0,2,3,0,0,1,1,1,0,1,0,1,0,0,2,0,0,0,1,1,7
11CO35,3,1,0,0,1,1,3,0,2,1,0,0,0,0,0,0,1,1,2,1,0,0,1,1,6
11CO37,1,0,0,0,1,1,2,1,2,3,1,1,0,0,1,1,2,1,2,1,0,0,1,1,8
13CO04,5,2,0,0,0,4,3,0,0,1,1,1,0,0,1,2,3,1,1,0,1,0,1,1,6
12CO41,2,0,0,0,1,1,0,1,2,2,1,1,0,0,0,1,4,0,1,1,0,0,1,1,4
14DCO69,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,5,0,1,1,0,0,1,0,5
12CO50,1,2,0,2,1,4,3,0,0,1,2,1,2,0,0,1,3,2,2,0,0,0,1,2,4
13CO19,1,2,0,0,0,2,2,0,0,1,1,0,0,0,0,3,4,0,1,0,0,0,1,2,6
13CO53,1,2,0,0,0,3,3,0,5,1,1,0,0,0,0,2,0,0,1,1,0,0,0,3,7
13CO11,0,1,0,0,0,3,1,0,1,3,3,0,1,0,0,1,0,0,1,0,1,0,0,3,7
13CO49,2,0,1,1,0,4,1,1,1,3,3,0,0,0,0,1,0,0,1,0,0,0,0,3,6
13CO52,2,3,0,0,0,4,1,0,1,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,6
13CO10,1,3,0,2,0,4,3,0,1,1,1,1,0,0,0,4,1,1,2,0,1,0,0,3,6
13CO32,1,0,0,0,0,3,1,1,1,2,1,0,0,0,0,1,2,1,2,0,0,0,0,3,6
13CO23,2,3,0,0,0,2,1,0,1,1,1,3,0,0,0,1,2,1,1,0,0,0,0,3,6
12CO51,1,3,0,0,1,3,2,0,4,3,3,0,1,0,0,1,3,0,1,0,0,0,0,3,7
14DCO61,2,3,0,0,0,4,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0,3,6
12CO18,1,3,0,0,1,4,1,1,0,1,0,1,0,0,0,1,4,2,2,1,0,0,0,3,4
14DCO58,2,0,0,1,0,3,1,0,0,3,2,3,0,0,0,1,5,1,1,0,0,0,0,3,-1
12CO10,2,2,0,1,1,4,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,2,9
13CO28,3,2,0,0,0,3,0,0,2,4,1,0,0,0,0,1,0,0,1,1,0,0,0,2,6
13CO09,4,3,0,1,0,5,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2,10
12CO25,2,3,0,0,1,2,1,0,1,1,4,0,0,0,0,1,0,1,1,0,0,0,0,2,6
13CO38,1,2,0,0,0,4,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,6
13CO18,3,0,0,0,0,4,0,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,6
13CO60,2,3,0,0,0,2,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2,4
14DCO57,0,3,0,0,0,5,3,0,1,1,1,1,0,0,0,0,2,1,1,0,1,0,0,2,6
13CO44,2,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,7
14DCO53,2,3,0,0,0,4,1,1,1,2,1,0,0,0,0,1,4,1,1,0,0,0,0,2,6
13CO07,0,3,1,0,0,5,3,0,0,1,1,1,0,2,0,1,5,0,2,1,1,0,0,2,5
14DCO65,2,2,0,1,0,3,2,0,0,2,2,3,0,2,0,0,5,0,1,1,1,0,0,2,6
12CO06,1,2,0,0,1,3,0,0,4,3,1,2,0,0,2,0,5,0,2,0,1,0,0,2,4
12CO34,1,0,0,0,0,5,3,0,1,3,3,1,0,0,0,1,5,2,1,0,0,0,0,2,8
13CO24,2,3,0,0,0,3,3,1,1,1,1,1,0,0,0,1,0,0,2,1,0,0,0,1,7
13CO30,1,3,0,0,0,4,2,0,0,1,1,1,0,0,0,1,0,0,2,1,0,0,0,1,7
13CO22,2,3,1,0,0,4,1,0,4,1,1,0,0,0,0,2,0,0,2,1,0,0,0,1,8
11CO54,1,2,0,0,1,2,2,1,1,2,1,0,0,0,0,1,0,1,2,0,0,0,0,1,7
13CO57,1,2,0,0,0,3,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,7
13CO54,4,0,0,0,0,3,0,0,0,4,2,3,0,0,0,1,0,0,1,0,0,0,0,1,7
13CO25,2,3,0,0,0,4,2,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,8
14DCO56,1,0,0,0,0,4,2,0,2,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,6
14DCO66,1,1,0,3,0,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6
14DCO63,2,3,0,0,0,4,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,10
13CO34,1,0,0,0,0,4,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7
13CO29,2,0,0,0,0,4,1,0,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,5
13CO56,2,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6
13CO06,3,3,0,0,0,3,2,0,1,2,3,1,0,0,0,1,2,0,2,0,1,0,0,1,6
14DCO52,0,3,0,1,0,4,2,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,1,9
12CO35,2,3,0,0,1,4,2,1,1,2,1,0,0,0,0,1,4,0,2,0,0,0,0,1,6
12CO33,1,3,0,0,1,3,3,0,1,1,1,0,0,0,0,3,5,0,2,0,0,0,0,1,6
13CO12,0,3,0,1,0,4,2,1,0,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,7
13CO13,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,8
12CO04,4,0,1,0,1,4,2,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,6
13CO14,1,2,0,2,0,3,2,0,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,9
13CO16,2,3,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,7
13CO21,4,3,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,10
13CO55,2,3,0,3,0,4,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,8
11CO18,2,0,0,0,1,4,1,0,5,3,2,0,0,0,0,0,5,1,1,0,0,0,0,0,5
